budget_normalized,urgency_score,engagement_score,property_match_score,response_time_score,communication_quality_score,location_preference_match,lead_score_target,tier
0.6329,50.6473,40.3049,5.138,22.369,57.7353,0.2778,38.89,COLD
0.2882,22.3036,24.9825,60.1168,56.1092,26.5653,0.3326,29.98,COLD
0.7349,94.4146,43.6845,62.3865,26.8984,84.2853,0.0822,69.19,WARM
0.2024,27.4971,95.7612,4.7175,63.9668,68.2767,0.7814,40.08,COLD
0.6948,2.6201,50.9209,37.8439,69.0513,0.3915,0.3489,44.77,COLD
0.8607,24.2674,46.949,61.2851,30.129,56.5675,0.975,53.37,WARM
0.1321,36.6688,74.6274,65.6681,8.7388,23.1835,0.2598,42.7,COLD
0.6144,35.135,37.9047,82.8276,48.9452,1.5367,0.4751,50.62,WARM
0.0951,52.4668,42.7424,42.0732,9.2898,61.9367,0.3055,39.07,COLD
0.7257,88.3127,33.6948,54.8258,51.5236,20.4914,0.6939,55.59,WARM
0.0845,29.2338,15.092,57.856,72.6218,89.9636,0.8084,37.96,COLD
0.9359,52.0771,71.3809,31.2045,62.033,57.3381,0.487,68.4,WARM
0.1374,34.0139,87.3031,5.3825,44.8268,20.9185,0.3669,27.32,COLD
0.9589,82.1773,90.5593,0.4226,94.5859,97.9127,0.7448,86.34,HOT
0.8009,15.7602,88.0803,83.6125,10.1747,54.6442,0.1915,71.14,WARM
0.5937,10.351,45.1784,20.0232,88.0002,16.5472,0.5995,44.14,COLD
0.7826,50.2995,28.4066,63.0255,80.0129,51.7242,0.7336,61.96,WARM
0.7951,67.1888,63.7924,57.7047,41.9739,95.9349,0.2693,71.46,WARM
0.946,79.5525,95.4705,39.9633,15.2867,42.421,0.6557,68.8,WARM
0.2534,58.9625,72.7051,83.3493,15.5867,42.5346,0.7352,50.43,WARM
0.5901,77.385,49.4849,69.8402,92.1806,46.1127,0.1174,69.25,WARM
0.095,39.271,68.8809,2.2741,23.3705,28.0104,0.3239,24.62,COLD
0.6162,3.2868,77.2538,77.6694,87.4116,16.1784,0.4063,48.22,COLD
0.1713,11.6099,91.9269,50.6999,50.3295,57.8928,0.776,41.43,COLD
0.565,3.8723,76.3216,34.7019,46.1735,89.42,0.5675,52.21,WARM
0.5724,32.8944,43.3191,72.6885,61.9511,73.573,0.4496,49.68,COLD
0.466,49.5491,27.3607,68.6066,21.5039,9.6187,0.3188,39.31,COLD
0.5226,35.6317,49.9882,31.0588,42.8371,40.0849,0.0041,42.61,COLD
0.7639,56.0599,32.8178,98.3039,93.8484,0.5296,0.0202,56.0,WARM
0.7992,48.0609,94.2765,64.8708,23.8257,30.794,0.2404,51.44,WARM
0.4922,67.7943,50.7966,60.578,92.1584,66.9377,0.1167,55.89,WARM
0.5996,66.6962,47.2056,6.988,99.421,29.0234,0.1196,52.97,WARM
0.9312,31.8064,34.8196,27.9319,5.1907,84.0558,0.6027,52.15,WARM
0.1197,34.6214,63.9407,44.6974,53.1379,47.7384,0.6055,41.97,COLD
0.1171,58.5148,52.0051,63.0626,17.1819,66.9168,0.0448,45.95,COLD
0.0877,59.6432,12.9049,51.2764,62.1714,88.3865,0.5939,36.32,COLD
0.6579,31.47,86.9208,76.3033,98.9543,68.281,0.1458,64.09,WARM
0.4186,33.0318,35.9013,26.2568,89.6881,89.7326,0.3772,48.01,COLD
0.7743,69.4045,43.2578,70.2157,92.4848,80.8065,0.9897,68.69,WARM
0.6712,64.7411,20.5667,81.6597,21.335,56.7064,0.522,58.43,WARM
0.3336,13.5051,55.3398,76.505,54.232,29.7233,0.0342,43.89,COLD
0.8984,44.1042,70.2055,77.0847,23.4831,29.8142,0.3477,68.63,WARM
0.7625,89.2706,88.1165,88.8507,89.9425,87.5331,0.6709,83.29,HOT
0.2705,3.6306,5.1608,8.4179,19.1154,5.3884,0.2246,17.57,COLD
0.3642,85.5164,97.3332,69.7192,15.3959,94.1437,0.9644,77.26,HOT
0.3144,16.3178,70.3818,96.8678,1.2163,32.706,0.4253,43.39,COLD
0.1576,50.7249,28.4299,57.3651,18.1948,73.8871,0.0211,40.08,COLD
0.1478,42.4336,20.4475,21.7316,18.9763,33.003,0.5406,20.08,COLD
0.9361,1.0129,29.6088,99.8754,7.749,95.3301,0.6762,59.29,WARM
0.4379,91.5397,87.5726,17.4677,86.7741,3.6474,0.456,64.08,WARM
0.3833,45.4925,29.139,33.5558,77.9998,35.3319,0.9282,38.4,COLD
0.7297,95.4268,46.2821,17.2062,25.4481,86.7461,0.9019,63.32,WARM
0.553,28.6744,70.5738,46.4513,78.3258,27.4057,0.139,52.62,WARM
0.9361,86.6276,87.199,41.8876,42.2165,27.5619,0.0799,73.38,WARM
0.7803,92.239,65.8571,49.1241,77.552,89.8752,0.3123,79.3,HOT
0.4794,55.6832,75.3109,92.7983,32.3008,83.0582,0.6081,66.23,WARM
0.3764,20.2678,17.3327,47.8324,56.4654,10.5771,0.6016,30.11,COLD
0.9866,68.5247,87.7408,51.4626,38.1611,58.018,0.2716,77.42,HOT
0.7178,54.8978,27.5719,88.6682,18.7676,22.3395,0.9511,57.41,WARM
0.9512,94.453,12.8378,81.7758,58.5633,21.5138,0.3073,62.74,WARM
0.1185,43.9272,97.6244,23.9722,75.0831,61.5404,0.8042,48.52,COLD
0.8505,26.8514,20.164,1.2926,75.3107,12.3866,0.832,30.79,COLD
0.6371,13.8287,13.6652,62.95,35.6289,46.9779,0.0984,42.05,COLD
0.1219,69.8634,62.6021,84.485,51.8712,25.5822,0.2326,56.07,WARM
0.5883,97.411,31.8863,55.285,76.3779,85.3922,0.2152,63.75,WARM
0.6861,2.8344,13.3349,21.1177,5.4498,55.4494,0.9197,30.31,COLD
0.0123,74.0445,60.1121,74.1355,7.1888,21.5109,0.3511,40.03,COLD
0.4543,92.693,75.8985,66.9539,37.6223,92.6466,0.8365,66.23,WARM
0.8254,7.4782,79.3198,56.5033,22.3472,82.2897,0.478,58.09,WARM
0.2954,11.017,15.5513,86.3336,37.4646,26.5292,0.4572,28.13,COLD
0.4585,69.1957,55.6867,78.4242,9.3753,96.1051,0.9034,57.58,WARM
0.4423,64.7963,81.3678,66.7952,59.2008,26.7739,0.4409,54.38,WARM
0.3019,6.8827,16.1087,66.4759,67.1741,29.2643,0.7449,34.71,COLD
0.9184,83.4423,20.7682,66.2203,79.1841,38.5963,0.4244,66.71,WARM
0.7813,52.3424,0.2411,52.5165,65.0523,16.4805,0.1019,43.92,COLD
0.1106,90.7197,52.4634,46.3922,39.6381,68.7016,0.0531,49.38,COLD
0.997,87.7991,19.4682,70.96,93.4928,55.7337,0.2082,70.84,WARM
0.8792,81.2508,72.4243,61.0494,72.6332,89.4462,0.7223,83.8,HOT
0.2839,51.5899,96.2214,48.9981,52.7681,24.0875,0.3736,49.49,COLD
0.8369,25.1711,20.8755,12.6661,20.685,17.0231,0.4541,38.98,COLD
0.1064,50.5976,64.9097,70.1929,64.8975,35.8623,0.1019,42.84,COLD
0.9991,10.0811,21.1834,64.5999,59.1721,14.6109,0.623,52.37,WARM
0.6657,65.8846,1.8007,34.2248,68.333,94.6151,0.8034,56.79,WARM
0.6501,13.3977,75.8554,35.6323,78.1125,71.7447,0.6247,59.86,WARM
0.0904,51.1173,43.4005,24.6722,91.505,79.6192,0.9846,49.33,COLD
0.897,5.4382,94.6787,96.1915,94.9057,74.8044,0.0163,75.31,HOT
0.029,29.9512,53.4286,86.0201,63.0186,24.2819,0.0157,45.22,COLD
0.2408,23.208,15.7483,56.1049,96.5956,14.0657,0.5,41.41,COLD
0.143,62.0032,44.9774,40.1653,91.1422,42.9434,0.2664,38.79,COLD
0.7768,78.6787,20.2892,73.6825,0.2614,82.9019,0.6865,55.57,WARM
0.1982,5.7303,87.8029,52.7728,63.7617,33.0515,0.7932,33.78,COLD
0.9106,85.0284,69.0903,97.5851,17.8469,0.9563,0.1024,75.41,HOT
0.6563,86.0768,34.1239,5.5123,29.5193,66.0061,0.9173,43.28,COLD
0.0362,34.2269,52.782,3.4286,29.75,20.0063,0.0299,14.9,COLD
0.0054,65.9004,66.948,56.8611,48.313,54.2835,0.6884,40.01,COLD
0.0517,40.2613,78.2858,20.3279,1.0866,1.488,0.3845,19.62,COLD
0.6059,15.4191,8.0147,60.4304,23.5796,50.885,0.6674,37.71,COLD
0.8015,52.8662,2.2519,78.1423,2.9121,39.3608,0.0976,41.59,COLD
0.2386,8.636,11.4453,13.811,65.0559,88.0412,0.9371,18.91,COLD
0.8494,87.8472,39.4996,44.0608,88.9288,72.1814,0.9374,69.22,WARM
0.0572,92.429,46.6707,68.8667,99.7789,3.6028,0.5194,50.0,WARM
0.801,82.1613,13.6462,83.3864,44.8557,78.9522,0.5096,54.73,WARM
0.9278,56.2528,41.1153,49.6344,26.0141,79.1227,0.6348,57.06,WARM
0.7721,55.7599,44.1623,20.6154,85.3104,66.341,0.5801,57.17,WARM
0.6981,98.4607,10.909,58.5799,11.3159,92.9297,0.5435,56.75,WARM
0.838,24.7902,91.666,45.4517,97.4239,80.3254,0.5892,67.19,WARM
0.0402,7.5948,59.9146,77.1925,71.4837,21.8899,0.8586,41.32,COLD
0.2018,56.1941,38.8536,55.5576,50.3935,38.1546,0.6111,51.98,WARM
0.1249,32.8786,50.6907,27.9423,9.6651,34.9923,0.1958,26.93,COLD
0.5045,32.2339,31.4197,75.4393,1.8196,50.4908,0.9139,35.28,COLD
0.7452,0.7085,85.4331,51.7747,54.4532,95.3714,0.216,57.43,WARM
0.63,59.6239,57.5015,17.7547,41.3851,61.5598,0.1652,53.1,WARM
0.8511,26.4034,49.4896,56.3072,84.2664,31.2939,0.9971,56.19,WARM
0.1552,18.7859,91.0885,94.832,64.2305,94.1518,0.2134,58.97,WARM
0.7346,4.0432,83.798,70.5516,43.1896,70.0271,0.1001,68.9,WARM
0.193,36.4362,81.2802,29.8803,22.6007,26.6081,0.562,29.21,COLD
0.2708,87.8969,22.5609,71.0873,48.0422,90.6513,0.8272,50.86,WARM
0.7099,33.6671,15.3123,28.2606,16.2994,34.4213,0.0608,44.56,COLD
0.9802,67.9074,69.0097,54.2689,66.7013,51.6211,0.4901,69.25,WARM
0.6115,75.6547,46.8642,52.6596,60.5729,47.9223,0.0685,62.49,WARM
0.0545,32.8101,68.3713,24.7391,81.0071,92.3631,0.4287,45.8,COLD
0.6163,82.1641,76.0627,34.7881,44.9529,26.5663,0.344,65.61,WARM
0.0424,69.188,29.5314,94.2181,27.8649,33.3307,0.1371,50.62,WARM
0.8841,55.9242,28.465,25.0599,83.6395,66.016,0.931,59.37,WARM
0.7096,0.0992,49.0832,80.1027,69.0997,88.6616,0.6349,46.64,COLD
0.1731,3.5091,27.3549,66.7371,70.6709,11.4884,0.8431,25.23,COLD
0.0917,99.0866,66.7295,53.2629,52.8085,20.9884,0.9059,61.76,WARM
0.1835,78.2284,74.673,13.7515,87.5979,94.8034,0.9302,48.4,COLD
0.98,93.7565,47.2039,20.4571,22.7784,77.7297,0.7481,68.3,WARM
0.4586,90.2303,72.38,17.8978,40.1692,34.607,0.3069,41.58,COLD
0.7841,2.0443,51.0438,58.6794,79.6233,35.7635,0.8289,43.8,COLD
0.6364,79.1847,71.2872,97.3383,13.2961,46.9534,0.5202,71.06,WARM
0.5724,45.1146,22.4968,87.7239,80.8109,67.3799,0.2717,55.99,WARM
0.1451,78.9558,73.8843,2.5252,35.2595,56.1041,0.3858,41.83,COLD
0.946,0.6716,71.5124,27.3727,12.5504,77.612,0.3012,47.14,COLD
0.3013,28.8199,26.6606,15.7257,7.9149,5.4167,0.4662,12.34,COLD
0.578,75.1324,55.5971,97.5678,84.3029,81.9041,0.7813,75.32,HOT
0.6998,79.3021,85.5312,23.561,77.8616,5.8051,0.4849,60.95,WARM
0.6492,61.9715,24.9523,20.1313,28.8041,88.0974,0.2679,40.72,COLD
0.9406,30.1256,73.598,62.0875,11.6362,4.3254,0.0874,55.32,WARM
0.1484,31.0363,95.3967,55.6187,24.7234,12.7832,0.8558,44.0,COLD
0.5084,96.6764,86.6242,22.5851,21.2988,18.0184,0.4174,55.69,WARM
0.404,43.9212,40.152,67.0365,73.3056,22.3051,0.4419,47.11,COLD
0.4742,44.7126,60.7208,9.7007,21.5563,40.1762,0.7637,40.76,COLD
0.1192,55.2333,99.177,1.9369,21.6099,65.5482,0.8497,39.33,COLD
0.1341,40.9502,56.8437,8.2415,3.2268,89.2603,0.5111,33.67,COLD
0.2781,55.2672,11.5028,36.4868,59.686,52.4503,0.6324,40.67,COLD
0.3047,43.2335,4.5431,97.5016,68.898,53.249,0.2392,49.19,COLD
0.4279,82.6715,79.0315,54.7247,65.349,31.9305,0.9351,64.93,WARM
0.611,90.9051,42.3628,75.4726,56.8599,80.068,0.5679,63.57,WARM
0.6346,93.211,24.6813,32.1496,96.6075,11.0486,0.7196,58.21,WARM
0.4118,56.4296,34.7672,71.9339,47.2739,30.1103,0.1142,49.39,COLD
0.4088,44.2149,75.7373,96.6181,86.0137,9.6981,0.6369,54.73,WARM
0.2176,70.524,46.5247,35.7761,64.601,21.4181,0.3689,40.5,COLD
0.5883,83.8324,86.8499,99.9059,8.4162,58.6598,0.4501,73.94,WARM
0.317,56.2982,73.4926,63.841,81.0088,12.596,0.6822,59.71,WARM
0.0361,69.9981,97.4014,74.8591,58.4389,10.0618,0.7963,43.4,COLD
0.4184,74.9729,88.8504,25.2167,65.3526,82.5911,0.3494,70.0,WARM
0.4741,67.6394,25.4547,64.3091,18.0227,11.8299,0.8732,48.92,COLD
0.2256,74.6134,65.9059,51.1006,43.749,60.8053,0.219,52.86,WARM
0.5725,20.8645,2.0543,95.6403,88.0582,35.2011,0.5629,44.36,COLD
0.5658,49.8375,99.1107,90.4675,21.5431,89.6367,0.1513,70.57,WARM
0.702,58.8269,26.1006,39.6673,0.0125,70.755,0.2892,44.36,COLD
0.6479,0.2478,66.4795,94.687,25.7509,5.943,0.8954,46.03,COLD
0.6524,85.5963,84.9154,88.4813,48.7542,89.5468,0.0116,70.14,WARM
0.3162,61.0025,16.0465,59.0384,82.1278,41.3899,0.9156,35.82,COLD
0.7874,12.9136,84.7879,8.2118,64.3291,29.8227,0.3284,61.53,WARM
0.5491,81.6357,1.2246,16.079,91.9063,67.2782,0.6958,48.95,COLD
0.4314,71.7057,44.1977,7.6874,45.5564,71.7974,0.0917,47.87,COLD
0.626,75.83,47.2038,10.7993,39.0815,30.3251,0.6413,48.66,COLD
0.3607,39.2042,37.4091,97.6952,23.1418,35.1657,0.9095,40.69,COLD
0.5127,85.4203,58.6385,21.2167,21.8062,15.6331,0.5552,47.02,COLD
0.7367,41.4028,91.4842,69.0855,73.611,59.3444,0.3621,69.11,WARM
0.8864,57.0509,32.6989,63.6528,8.0359,95.6909,0.7936,59.05,WARM
0.9211,0.0642,57.926,63.1145,24.2714,41.6624,0.7127,46.92,COLD
0.5036,64.4873,87.7463,20.6704,88.5895,99.6206,0.1177,67.36,WARM
0.5203,71.8176,77.2995,57.9347,57.6921,17.6415,0.6657,60.0,WARM
0.7999,56.7109,4.0733,62.5538,4.6588,79.6099,0.6647,51.93,WARM
0.3145,49.6559,94.2791,57.0405,70.4255,92.8108,0.7519,65.05,WARM
0.8374,80.9936,4.6647,18.6162,50.6682,68.8054,0.3163,51.95,WARM
0.4941,68.1373,58.8758,72.3061,85.4522,10.9326,0.4013,57.4,WARM
0.1159,27.8074,57.5354,7.3243,68.2434,32.6541,0.96,38.57,COLD
0.0721,95.9073,78.639,59.12,0.4447,8.5666,0.5735,41.76,COLD
0.842,70.7267,14.8443,43.6259,20.5739,60.1748,0.5085,43.41,COLD
0.0556,98.7939,17.937,25.0287,25.7964,99.8149,0.9868,43.83,COLD
0.2806,97.1261,75.2107,80.7389,70.2232,37.4755,0.2296,61.22,WARM
0.3341,91.891,14.9505,17.5893,50.9314,16.2945,0.3979,33.7,COLD
0.173,75.5372,46.9445,93.2982,74.7447,26.864,0.7599,57.4,WARM
0.3139,60.9429,73.1648,88.4565,51.2867,57.0802,0.7131,58.05,WARM
0.7427,17.2171,65.1242,36.0588,32.7385,56.8962,0.9667,43.09,COLD
0.0147,54.3351,21.0604,30.5153,10.3661,22.9821,0.6543,33.03,COLD
0.8272,76.5377,30.396,13.7487,20.2622,75.0705,0.3131,45.61,COLD
0.8565,52.0857,96.8975,91.6328,40.078,8.8012,0.3977,69.41,WARM
0.3723,86.8239,44.8671,62.7532,55.1454,62.304,0.0897,47.36,COLD
0.1536,10.9656,4.4457,3.1784,93.8637,42.5699,0.9237,22.4,COLD
0.6008,38.094,21.9585,51.0999,23.972,12.7175,0.1287,35.16,COLD
0.1197,50.5964,34.2435,8.5799,66.6085,63.4385,0.5457,38.35,COLD
0.3649,43.2325,99.9489,57.3751,15.2546,67.3049,0.4014,54.53,WARM
0.9584,10.8587,30.2692,50.8962,71.3753,44.002,0.1342,58.11,WARM
0.9955,15.3528,2.6396,8.2846,1.1341,79.7993,0.293,35.67,COLD
0.7721,83.7617,51.2922,81.5861,65.592,50.9317,0.6336,62.18,WARM
0.311,48.4384,8.3605,26.2317,16.3218,28.5754,0.0313,28.75,COLD
0.6877,4.8722,27.4068,54.1484,18.0324,95.3601,0.966,41.85,COLD
0.7054,1.6491,99.2383,63.9039,55.8908,94.4044,0.9091,53.33,WARM
0.3878,47.3475,70.4639,96.2305,37.5412,9.5621,0.0846,47.13,COLD
0.6409,16.4379,5.0667,49.3812,47.1305,94.6081,0.8684,38.22,COLD
0.0107,70.5126,44.8687,91.7316,30.8889,77.5482,0.3286,55.72,WARM
0.2091,79.5323,17.1638,35.4857,95.3467,10.6644,0.0675,44.03,COLD
0.5251,22.8297,12.2945,85.7437,29.0656,51.9325,0.3061,39.37,COLD
0.1638,59.2177,58.7065,23.5826,54.2047,3.4951,0.8089,39.34,COLD
0.1659,15.4445,50.5656,70.748,85.4356,58.8857,0.6658,32.2,COLD
0.8363,30.3583,74.2867,8.8612,66.4181,93.3188,0.2386,56.31,WARM
0.9891,88.8795,89.2306,98.605,32.2777,36.821,0.7192,84.06,HOT
0.556,54.4098,24.6682,95.3936,55.2437,50.8625,0.7078,55.46,WARM
0.8391,88.5889,92.2992,44.2214,8.2991,22.756,0.7429,64.2,WARM
0.9903,22.5248,51.7992,52.3935,54.5686,54.0946,0.5407,58.16,WARM
0.1416,33.0024,25.8835,59.7775,43.1389,80.2575,0.8189,38.31,COLD
0.4482,47.0952,84.5786,27.5038,75.7934,21.5258,0.6414,51.35,WARM
0.3926,48.008,3.553,67.4471,84.7903,55.3487,0.1254,48.56,COLD
0.08,99.7648,55.9509,69.8562,19.9617,35.4643,0.8103,50.76,WARM
0.7553,11.4445,72.1622,52.5076,8.1536,74.7872,0.3238,54.33,WARM
0.4338,85.1965,27.9978,14.7741,39.0557,70.2039,0.705,55.19,WARM
0.4693,86.3682,86.3492,91.9186,53.415,69.879,0.6751,76.53,HOT
0.1507,55.3199,24.0285,11.5045,37.6802,37.7803,0.3359,37.61,COLD
0.1809,34.4037,83.9874,62.9172,62.8561,59.9279,0.1617,46.56,COLD
0.9071,51.9226,7.8545,10.3089,50.5651,65.1085,0.695,39.78,COLD
0.0446,29.2468,15.9928,14.6101,93.6626,68.0814,0.849,27.83,COLD
0.2329,79.9107,38.0985,2.0538,40.9391,57.5256,0.8382,38.45,COLD
0.2921,49.8279,85.4056,36.3364,8.2494,86.6805,0.6265,56.59,WARM
0.4902,92.5842,14.4585,63.9583,30.1935,24.8799,0.2274,43.11,COLD
0.5864,62.2691,87.5438,52.1544,60.5894,5.5807,0.3162,58.67,WARM
0.4933,51.4319,22.9732,67.4539,25.6025,96.2503,0.7546,51.54,WARM
0.0841,71.1069,45.2508,67.5019,26.8988,6.0734,0.4109,39.3,COLD
0.2437,50.3933,35.2734,14.0174,33.9572,90.2956,0.7325,36.9,COLD
0.8436,90.4506,11.8126,5.7337,74.6142,61.2285,0.3094,57.78,WARM
0.6376,18.4446,94.431,62.5358,94.0133,91.874,0.0063,71.88,WARM
0.6491,97.3349,43.8178,65.3224,35.0377,56.4954,0.6035,71.09,WARM
0.6702,81.2191,69.0331,55.6704,19.5488,82.1009,0.6009,65.49,WARM
0.7629,86.0733,57.5268,24.5762,42.0637,72.129,0.6276,58.82,WARM
0.0581,48.2908,50.1716,81.0765,35.184,52.5112,0.2682,49.75,COLD
0.3666,83.7202,61.6578,7.5686,99.0025,36.3324,0.8111,47.52,COLD
0.5395,30.6774,89.8342,63.2312,46.3868,0.2859,0.4875,60.7,WARM
0.3385,76.1948,69.9312,12.0412,67.9283,25.0905,0.7624,55.52,WARM
0.8445,14.045,53.248,65.4448,91.3788,95.1767,0.6111,70.49,WARM
0.4826,30.7052,64.5186,41.7726,62.9062,27.5462,0.4161,49.85,COLD
0.7686,44.5733,60.6394,71.8103,24.9378,75.1852,0.6796,50.48,WARM
0.852,32.232,43.3121,5.2192,60.741,50.8498,0.575,43.16,COLD
0.5048,38.7017,62.4764,55.5083,40.1876,30.8514,0.5107,49.82,COLD
0.9096,82.0105,44.357,14.4878,42.235,99.1093,0.6486,60.94,WARM
0.5871,25.6676,75.7614,68.2382,97.9325,4.6974,0.0859,53.89,WARM
0.8503,74.5281,96.8912,11.9956,27.8591,58.2077,0.9103,69.01,WARM
0.3406,7.3712,95.9865,7.3583,46.8935,46.1518,0.3351,38.74,COLD
0.4988,76.5739,82.0736,71.3123,15.9867,7.6526,0.2247,51.17,WARM
0.5314,79.2023,60.1759,6.3532,17.8544,21.4096,0.7718,50.47,WARM
0.105,40.1699,74.9332,22.4531,60.3484,69.4242,0.2312,44.56,COLD
0.3986,72.2478,17.8048,82.4735,75.1016,10.8329,0.9958,47.69,COLD
0.9173,91.5138,47.9018,80.9688,63.646,80.1025,0.4205,80.89,HOT
0.6308,80.0713,25.7305,85.4126,32.9284,62.5061,0.2966,59.76,WARM
0.1775,39.0447,0.3495,32.61,5.9618,10.0858,0.0621,25.47,COLD
0.3389,48.4214,96.6738,52.8048,47.0264,28.6815,0.0418,53.74,WARM
0.1916,77.9358,86.3849,77.3347,50.427,13.7178,0.0951,62.29,WARM
0.0248,29.2595,51.3699,13.6986,77.0652,79.7601,0.005,25.12,COLD
0.9275,80.3883,25.4152,72.4391,64.029,53.296,0.3271,69.24,WARM
0.4482,32.8071,69.2975,9.7486,87.1259,0.283,0.3105,39.84,COLD
0.3075,80.5991,43.4801,91.3251,78.2983,54.2904,0.4301,55.17,WARM
0.5985,8.68,80.335,63.731,36.5878,48.2804,0.2329,56.6,WARM
0.0073,4.4397,99.9518,49.3305,63.2221,64.3076,0.0627,45.66,COLD
0.278,99.7675,34.9083,48.4729,74.7287,3.4844,0.0712,38.95,COLD
0.703,86.9457,24.4403,18.1362,95.688,3.5426,0.1821,56.07,WARM
0.6338,88.2848,26.7382,34.5917,42.2352,34.9368,0.3166,54.73,WARM
0.9818,95.128,9.3346,72.7124,64.8282,68.8538,0.148,66.1,WARM
0.6204,43.8316,39.4046,54.0944,39.2664,66.6558,0.3651,46.69,COLD
0.4775,28.6836,1.7425,52.9306,73.7828,27.8264,0.9222,28.17,COLD
0.7614,13.0025,11.4396,19.5246,91.1993,21.6068,0.2616,36.45,COLD
0.9033,50.1209,27.1696,69.0362,91.9226,68.3126,0.1684,63.53,WARM
0.7207,22.0048,15.9863,39.2034,15.7088,2.7113,0.6648,37.32,COLD
0.9632,93.5551,73.2159,18.2753,20.4097,55.6783,0.4909,69.13,WARM
0.782,0.4003,10.5605,94.3785,75.4929,42.4099,0.0473,42.39,COLD
0.8668,14.3197,86.5994,50.6799,63.101,23.9087,0.7878,59.35,WARM
0.1141,24.6476,22.1115,52.8037,90.5107,52.0298,0.7153,33.11,COLD
0.7324,19.8957,10.8591,98.1372,31.3801,21.7168,0.9773,39.82,COLD
0.4401,22.5778,1.0107,36.6406,84.8021,56.4322,0.9383,27.39,COLD
0.5531,65.6048,71.5205,94.3021,68.3776,14.8974,0.5842,66.85,WARM
0.6541,32.7512,25.6617,69.4925,19.5456,40.5693,0.686,46.7,COLD
0.9698,61.5024,50.9499,63.3096,12.6494,51.0426,0.4095,65.39,WARM
0.9846,89.0258,11.1616,23.4418,70.2724,3.1701,0.8885,51.87,WARM
0.2882,60.2557,98.5296,5.1756,15.8462,61.0717,0.5528,48.29,COLD
0.7338,69.4533,12.5385,43.7784,79.4329,75.0315,0.3256,49.88,COLD
0.75,36.5503,41.1926,1.0171,55.7095,95.6074,0.0095,44.65,COLD
0.3465,15.9738,85.165,7.1003,47.6867,20.3126,0.5864,36.92,COLD
0.1239,32.0584,24.4887,59.5327,27.5529,20.8695,0.5254,29.49,COLD
0.0409,96.4283,26.6972,72.4472,98.3846,30.4831,0.8119,41.26,COLD
0.7773,62.1811,80.85,16.7948,72.2167,89.0764,0.187,61.4,WARM
0.4897,27.7511,27.334,73.25,77.8064,40.6857,0.8154,44.27,COLD
0.9855,45.0915,0.2871,94.9726,76.8711,30.1794,0.0153,63.46,WARM
0.465,83.5513,42.7914,74.3176,58.4016,74.1181,0.5873,57.23,WARM
0.9779,66.8444,1.2535,78.4715,93.9699,3.799,0.3969,60.32,WARM
0.4116,56.0653,90.9792,70.0713,58.3822,54.8815,0.3315,62.76,WARM
0.7937,88.5163,64.1813,22.4737,52.0046,45.019,0.4333,62.21,WARM
0.0848,67.244,58.3014,36.089,27.371,62.4858,0.2236,42.97,COLD
0.5555,64.273,20.159,94.9267,28.1736,73.11,0.1834,48.42,COLD
0.8021,18.9768,69.9946,66.1211,73.6884,32.4988,0.8051,55.1,WARM
0.9247,10.6389,67.7255,78.9025,33.4767,63.6417,0.2278,67.51,WARM
0.8226,96.5142,6.0464,96.8695,72.8711,52.4329,0.737,75.66,HOT
0.037,59.8858,88.0847,23.1437,95.2707,13.3968,0.7114,49.07,COLD
0.3727,41.5683,57.9413,32.1687,43.9307,88.1726,0.0334,52.76,WARM
0.0487,58.9021,79.2467,64.4802,9.7326,75.459,0.8811,37.91,COLD
0.1093,6.1812,26.2914,2.4357,66.6546,92.1654,0.7894,20.73,COLD
0.6753,82.2127,12.2048,57.1219,0.9523,72.0405,0.7961,50.08,WARM
0.7133,21.6646,70.245,80.8688,78.7004,24.4807,0.8092,70.74,WARM
0.7737,80.4546,79.3883,61.0443,52.5653,43.0526,0.5826,68.46,WARM
0.8655,53.4378,38.6034,29.5393,48.9732,38.6868,0.9934,56.97,WARM
0.7394,27.6572,2.3692,72.4104,56.9442,3.5822,0.1792,43.3,COLD
0.8009,3.021,81.8254,14.6032,51.6409,41.0548,0.0723,50.23,WARM
0.049,81.5833,20.6094,89.4773,32.3777,34.5569,0.7042,41.66,COLD
0.2345,17.646,33.9032,10.0915,28.1509,0.3924,0.2939,14.54,COLD
0.6219,5.1805,62.8231,86.3491,41.5297,84.7123,0.6082,41.22,COLD
0.8581,75.5878,9.9955,49.7809,89.4909,14.3874,0.3917,62.83,WARM
0.0045,35.0043,7.1996,42.8647,13.537,50.0952,0.3335,18.26,COLD
0.5146,38.9334,2.5704,50.0662,32.4765,78.4678,0.8932,30.44,COLD
0.6773,24.7068,91.664,20.0206,19.23,60.4481,0.142,53.37,WARM
0.0296,85.9178,31.1383,45.7686,42.7137,16.9351,0.189,39.08,COLD
0.4014,29.733,66.0659,84.972,13.3498,61.8211,0.6678,53.3,WARM
0.8956,21.0193,98.9235,80.0955,76.0796,75.7597,0.7826,79.16,HOT
0.6716,30.925,66.9451,16.3049,10.3467,85.4765,0.8322,43.8,COLD
0.2377,20.315,52.5095,67.3421,66.5262,31.8654,0.2311,36.07,COLD
0.8528,31.7655,52.092,85.6837,26.771,3.3921,0.8821,52.37,WARM
0.348,8.2936,37.6917,81.9768,47.219,60.7948,0.6096,45.1,COLD
0.8533,15.853,59.978,42.5632,19.9988,22.5769,0.8232,36.63,COLD
